"rating","price","rq","ju","vo","wa","kr","education","gender","income","age"
4,34.8837,0,1,0,0,0,1,0,0,34
5,50.8721,0,1,0,0,0,1,0,0,34
11,21.0756,0,0,0,1,0,1,0,0,34
11,36.3372,0,0,0,1,0,1,0,0,34
11,49.4186,0,0,0,1,0,1,0,0,34
10,20.3488,0,0,0,0,1,1,0,0,34
10,35.6105,0,0,0,0,1,1,0,0,34
10,50.8721,0,0,0,0,1,1,0,0,34
20,21.8023,1,0,0,0,0,0,1,0,39
18,35.6105,1,0,0,0,0,0,1,0,39
18,49.4186,1,0,0,0,0,0,1,0,39
20,20.3488,0,0,1,0,0,0,1,0,39
20,35.6105,0,0,1,0,0,0,1,0,39
18,50.8721,0,0,1,0,0,0,1,0,39
1,21.0756,0,1,0,0,0,0,1,0,39
1,34.8837,0,1,0,0,0,0,1,0,39
1,50.8721,0,1,0,0,0,0,1,0,39
18,21.0756,0,0,0,1,0,0,1,0,39
12,36.3372,0,0,0,1,0,0,1,0,39
10,49.4186,0,0,0,1,0,0,1,0,39
20,20.3488,0,0,0,0,1,0,1,0,39
18,35.6105,0,0,0,0,1,0,1,0,39
10,50.8721,0,0,0,0,1,0,1,0,39
15,21.8023,1,0,0,0,0,1,0,0,73
13,35.6105,1,0,0,0,0,1,0,0,73
10,49.4186,1,0,0,0,0,1,0,0,73
1,20.3488,0,0,1,0,0,1,0,0,73
1,35.6105,0,0,1,0,0,1,0,0,73
1,50.8721,0,0,1,0,0,1,0,0,73
19,21.0756,0,1,0,0,0,1,0,0,73
14,34.8837,0,1,0,0,0,1,0,0,73
9,50.8721,0,1,0,0,0,1,0,0,73
18,21.0756,0,0,0,1,0,1,0,0,73
15,36.3372,0,0,0,1,0,1,0,0,73
11,49.4186,0,0,0,1,0,1,0,0,73
20,20.3488,0,0,0,0,1,1,0,0,73
16,35.6105,0,0,0,0,1,1,0,0,73
12,50.8721,0,0,0,0,1,1,0,0,73
20,21.8023,1,0,0,0,0,0,1,0,18
14,35.6105,1,0,0,0,0,0,1,0,18
10,49.4186,1,0,0,0,0,0,1,0,18
20,20.3488,0,0,1,0,0,0,1,0,18
11,35.6105,0,0,1,0,0,0,1,0,18
12,50.8721,0,0,1,0,0,0,1,0,18
17,21.0756,0,1,0,0,0,0,1,0,18
17,34.8837,0,1,0,0,0,0,1,0,18
7,50.8721,0,1,0,0,0,0,1,0,18
14,21.0756,0,0,0,1,0,0,1,0,18
16,36.3372,0,0,0,1,0,0,1,0,18
10,49.4186,0,0,0,1,0,0,1,0,18
13,20.3488,0,0,0,0,1,0,1,0,18
15,35.6105,0,0,0,0,1,0,1,0,18
10,50.8721,0,0,0,0,1,0,1,0,18
20,21.8023,1,0,0,0,0,0,0,1,21
11,35.6105,1,0,0,0,0,0,0,1,21
2,49.4186,1,0,0,0,0,0,0,1,21
20,20.3488,0,0,1,0,0,0,0,1,21
11,35.6105,0,0,1,0,0,0,0,1,21
1,50.8721,0,0,1,0,0,0,0,1,21
18,21.0756,0,1,0,0,0,0,0,1,21
12,34.8837,0,1,0,0,0,0,0,1,21
2,50.8721,0,1,0,0,0,0,0,1,21
12,21.0756,0,0,0,1,0,0,0,1,21
7,36.3372,0,0,0,1,0,0,0,1,21
1,49.4186,0,0,0,1,0,0,0,1,21
14,20.3488,0,0,0,0,1,0,0,1,21
8,35.6105,0,0,0,0,1,0,0,1,21
1,50.8721,0,0,0,0,1,0,0,1,21
17,20.3488,1,0,0,0,0,0,0,0,56
15,35.6105,1,0,0,0,0,0,0,0,56
14,50.8721,1,0,0,0,0,0,0,0,56
18,21.8023,0,0,1,0,0,0,0,0,56
18,35.6105,0,0,1,0,0,0,0,0,56
14,49.4186,0,0,1,0,0,0,0,0,56
18,21.0756,0,1,0,0,0,0,0,0,56
15,36.3372,0,1,0,0,0,0,0,0,56
15,49.4186,0,1,0,0,0,0,0,0,56
16,21.0756,0,0,0,1,0,0,0,0,56
15,34.8837,0,0,0,1,0,0,0,0,56
15,50.8721,0,0,0,1,0,0,0,0,56
18,20.3488,0,0,0,0,1,0,0,0,56
16,35.6105,0,0,0,0,1,0,0,0,56
15,50.8721,0,0,0,0,1,0,0,0,56
20,20.3488,1,0,0,0,0,1,1,1,31
16,35.6105,1,0,0,0,0,1,1,1,31
4,50.8721,1,0,0,0,0,1,1,1,31
19,21.8023,0,0,1,0,0,1,1,1,31
14,35.6105,0,0,1,0,0,1,1,1,31
4,49.4186,0,0,1,0,0,1,1,1,31
10,21.0756,0,1,0,0,0,1,1,1,31
8,36.3372,0,1,0,0,0,1,1,1,31
2,49.4186,0,1,0,0,0,1,1,1,31
20,21.0756,0,0,0,1,0,1,1,1,31
14,34.8837,0,0,0,1,0,1,1,1,31
3,50.8721,0,0,0,1,0,1,1,1,31
18,20.3488,0,0,0,0,1,1,1,1,31
14,35.6105,0,0,0,0,1,1,1,1,31
4,50.8721,0,0,0,0,1,1,1,1,31
20,20.3488,1,0,0,0,0,1,0,1,35
15,35.6105,1,0,0,0,0,1,0,1,35
5,50.8721,1,0,0,0,0,1,0,1,35
20,21.8023,0,0,1,0,0,1,0,1,35
15,35.6105,0,0,1,0,0,1,0,1,35
5,49.4186,0,0,1,0,0,1,0,1,35
20,21.0756,0,1,0,0,0,1,0,1,35
15,36.3372,0,1,0,0,0,1,0,1,35
20,49.4186,0,1,0,0,0,1,0,1,35
20,21.0756,0,0,0,1,0,1,0,1,35
15,34.8837,0,0,0,1,0,1,0,1,35
5,50.8721,0,0,0,1,0,1,0,1,35
20,20.3488,0,0,0,0,1,1,0,1,35
15,35.6105,0,0,0,0,1,1,0,1,35
5,50.8721,0,0,0,0,1,1,0,1,35
18,20.3488,1,0,0,0,0,0,1,1,28
16,35.6105,1,0,0,0,0,0,1,1,28
18,50.8721,1,0,0,0,0,0,1,1,28
20,21.8023,0,0,1,0,0,0,1,1,28
18,35.6105,0,0,1,0,0,0,1,1,28
19,49.4186,0,0,1,0,0,0,1,1,28
4,21.0756,0,1,0,0,0,0,1,1,28
6,36.3372,0,1,0,0,0,0,1,1,28
7,49.4186,0,1,0,0,0,0,1,1,28
5,21.0756,0,0,0,1,0,0,1,1,28
11,34.8837,0,0,0,1,0,0,1,1,28
14,50.8721,0,0,0,1,0,0,1,1,28
11,20.3488,0,0,0,0,1,0,1,1,28
15,35.6105,0,0,0,0,1,0,1,1,28
15,50.8721,0,0,0,0,1,0,1,1,28
20,20.3488,1,0,0,0,0,0,0,1,47
18,35.6105,1,0,0,0,0,0,0,1,47
18,50.8721,1,0,0,0,0,0,0,1,47
18,21.8023,0,0,1,0,0,0,0,1,47
15,35.6105,0,0,1,0,0,0,0,1,47
15,49.4186,0,0,1,0,0,0,0,1,47
15,21.0756,0,1,0,0,0,0,0,1,47
15,36.3372,0,1,0,0,0,0,0,1,47
15,49.4186,0,1,0,0,0,0,0,1,47
17,21.0756,0,0,0,1,0,0,0,1,47
18,34.8837,0,0,0,1,0,0,0,1,47
18,50.8721,0,0,0,1,0,0,0,1,47
10,20.3488,0,0,0,0,1,0,0,1,47
10,35.6105,0,0,0,0,1,0,0,1,47
10,50.8721,0,0,0,0,1,0,0,1,47
20,20.3488,1,0,0,0,0,1,1,1,25
17,35.6105,1,0,0,0,0,1,1,1,25
14,50.8721,1,0,0,0,0,1,1,1,25
17,21.8023,0,0,1,0,0,1,1,1,25
14,35.6105,0,0,1,0,0,1,1,1,25
7,49.4186,0,0,1,0,0,1,1,1,25
1,21.0756,0,1,0,0,0,1,1,1,25
1,36.3372,0,1,0,0,0,1,1,1,25
1,49.4186,0,1,0,0,0,1,1,1,25
20,21.0756,0,0,0,1,0,1,1,1,25
17,34.8837,0,0,0,1,0,1,1,1,25
10,50.8721,0,0,0,1,0,1,1,1,25
7,20.3488,0,0,0,0,1,1,1,1,25
2,35.6105,0,0,0,0,1,1,1,1,25
2,50.8721,0,0,0,0,1,1,1,1,25
20,20.3488,1,0,0,0,0,1,1,1,32
15,35.6105,1,0,0,0,0,1,1,1,32
1,50.8721,1,0,0,0,0,1,1,1,32
20,21.8023,0,0,1,0,0,1,1,1,32
9,35.6105,0,0,1,0,0,1,1,1,32
1,49.4186,0,0,1,0,0,1,1,1,32
1,21.0756,0,1,0,0,0,1,1,1,32
1,36.3372,0,1,0,0,0,1,1,1,32
1,49.4186,0,1,0,0,0,1,1,1,32
20,21.0756,0,0,0,1,0,1,1,1,32
15,34.8837,0,0,0,1,0,1,1,1,32
1,50.8721,0,0,0,1,0,1,1,1,32
16,20.3488,0,0,0,0,1,1,1,1,32
5,35.6105,0,0,0,0,1,1,1,1,32
1,50.8721,0,0,0,0,1,1,1,1,32
19,20.3488,1,0,0,0,0,1,1,1,24
10,35.6105,1,0,0,0,0,1,1,1,24
4,50.8721,1,0,0,0,0,1,1,1,24
20,21.8023,0,0,1,0,0,1,1,1,24
10,35.6105,0,0,1,0,0,1,1,1,24
4,49.4186,0,0,1,0,0,1,1,1,24
16,21.0756,0,1,0,0,0,1,1,1,24
10,36.3372,0,1,0,0,0,1,1,1,24
2,49.4186,0,1,0,0,0,1,1,1,24
18,21.0756,0,0,0,1,0,1,1,1,24
8,34.8837,0,0,0,1,0,1,1,1,24
4,50.8721,0,0,0,1,0,1,1,1,24
18,20.3488,0,0,0,0,1,1,1,1,24
8,35.6105,0,0,0,0,1,1,1,1,24
4,50.8721,0,0,0,0,1,1,1,1,24
20,20.3488,1,0,0,0,0,1,1,0,34
20,35.6105,1,0,0,0,0,1,1,0,34
20,50.8721,1,0,0,0,0,1,1,0,34
18,21.8023,0,0,1,0,0,1,1,0,34
18,35.6105,0,0,1,0,0,1,1,0,34
18,49.4186,0,0,1,0,0,1,1,0,34
5,21.0756,0,1,0,0,0,1,1,0,34
5,36.3372,0,1,0,0,0,1,1,0,34
5,49.4186,0,1,0,0,0,1,1,0,34
15,21.0756,0,0,0,1,0,1,1,0,34
10,34.8837,0,0,0,1,0,1,1,0,34
10,50.8721,0,0,0,1,0,1,1,0,34
20,20.3488,0,0,0,0,1,1,1,0,34
18,35.6105,0,0,0,0,1,1,1,0,34
18,50.8721,0,0,0,0,1,1,1,0,34
20,20.3488,1,0,0,0,0,1,0,1,30
18,35.6105,1,0,0,0,0,1,0,1,30
15,50.8721,1,0,0,0,0,1,0,1,30
20,21.8023,0,0,1,0,0,1,0,1,30
18,35.6105,0,0,1,0,0,1,0,1,30
12,49.4186,0,0,1,0,0,1,0,1,30
4,21.0756,0,1,0,0,0,1,0,1,30
1,36.3372,0,1,0,0,0,1,0,1,30
1,49.4186,0,1,0,0,0,1,0,1,30
14,21.0756,0,0,0,1,0,1,0,1,30
10,34.8837,0,0,0,1,0,1,0,1,30
14,50.8721,0,0,0,1,0,1,0,1,30
4,20.3488,0,0,0,0,1,1,0,1,30
1,35.6105,0,0,0,0,1,1,0,1,30
1,50.8721,0,0,0,0,1,1,0,1,30
20,20.3488,1,0,0,0,0,1,1,1,24
17,35.6105,1,0,0,0,0,1,1,1,24
5,50.8721,1,0,0,0,0,1,1,1,24
20,21.8023,0,0,1,0,0,1,1,1,24
5,35.6105,0,0,1,0,0,1,1,1,24
5,49.4186,0,0,1,0,0,1,1,1,24
20,21.0756,0,1,0,0,0,1,1,1,24
10,36.3372,0,1,0,0,0,1,1,1,24
3,49.4186,0,1,0,0,0,1,1,1,24
5,21.0756,0,0,0,1,0,1,1,1,24
5,34.8837,0,0,0,1,0,1,1,1,24
1,50.8721,0,0,0,1,0,1,1,1,24
18,20.3488,0,0,0,0,1,1,1,1,24
1,35.6105,0,0,0,0,1,1,1,1,24
1,50.8721,0,0,0,0,1,1,1,1,24
20,20.3488,1,0,0,0,0,1,1,1,31
17,35.6105,1,0,0,0,0,1,1,1,31
5,50.8721,1,0,0,0,0,1,1,1,31
20,21.8023,0,0,1,0,0,1,1,1,31
18,35.6105,0,0,1,0,0,1,1,1,31
6,49.4186,0,0,1,0,0,1,1,1,31
2,21.0756,0,1,0,0,0,1,1,1,31
2,36.3372,0,1,0,0,0,1,1,1,31
1,49.4186,0,1,0,0,0,1,1,1,31
20,21.0756,0,0,0,1,0,1,1,1,31
18,34.8837,0,0,0,1,0,1,1,1,31
6,50.8721,0,0,0,1,0,1,1,1,31
19,20.3488,0,0,0,0,1,1,1,1,31
14,35.6105,0,0,0,0,1,1,1,1,31
4,50.8721,0,0,0,0,1,1,1,1,31
19,20.3488,1,0,0,0,0,1,0,1,52
2,35.6105,1,0,0,0,0,1,0,1,52
1,50.8721,1,0,0,0,0,1,0,1,52
19,21.8023,0,0,1,0,0,1,0,1,52
2,35.6105,0,0,1,0,0,1,0,1,52
1,49.4186,0,0,1,0,0,1,0,1,52
17,21.0756,0,1,0,0,0,1,0,1,52
2,36.3372,0,1,0,0,0,1,0,1,52
1,49.4186,0,1,0,0,0,1,0,1,52
17,21.0756,0,0,0,1,0,1,0,1,52
1,34.8837,0,0,0,1,0,1,0,1,52
1,50.8721,0,0,0,1,0,1,0,1,52
18,20.3488,0,0,0,0,1,1,0,1,52
1,35.6105,0,0,0,0,1,1,0,1,52
1,50.8721,0,0,0,0,1,1,0,1,52
19,20.3488,1,0,0,0,0,0,0,0,17
2,35.6105,1,0,0,0,0,0,0,0,17
1,50.8721,1,0,0,0,0,0,0,0,17
19,21.8023,0,0,1,0,0,0,0,0,17
3,35.6105,0,0,1,0,0,0,0,0,17
1,49.4186,0,0,1,0,0,0,0,0,17
18,21.0756,0,1,0,0,0,0,0,0,17
1,36.3372,0,1,0,0,0,0,0,0,17
1,49.4186,0,1,0,0,0,0,0,0,17
15,21.0756,0,0,0,1,0,0,0,0,17
5,34.8837,0,0,0,1,0,0,0,0,17
1,50.8721,0,0,0,1,0,0,0,0,17
17,20.3488,0,0,0,0,1,0,0,0,17
4,35.6105,0,0,0,0,1,0,0,0,17
1,50.8721,0,0,0,0,1,0,0,0,17
20,20.3488,1,0,0,0,0,0,0,0,32
20,35.6105,1,0,0,0,0,0,0,0,32
18,50.8721,1,0,0,0,0,0,0,0,32
11,21.8023,0,0,1,0,0,0,0,0,32
11,35.6105,0,0,1,0,0,0,0,0,32
15,49.4186,0,0,1,0,0,0,0,0,32
20,21.0756,0,1,0,0,0,0,0,0,32
12,36.3372,0,1,0,0,0,0,0,0,32
12,49.4186,0,1,0,0,0,0,0,0,32
20,21.0756,0,0,0,1,0,0,0,0,32
10,34.8837,0,0,0,1,0,0,0,0,32
11,50.8721,0,0,0,1,0,0,0,0,32
16,20.3488,0,0,0,0,1,0,0,0,32
15,35.6105,0,0,0,0,1,0,0,0,32
10,50.8721,0,0,0,0,1,0,0,0,32
20,20.3488,1,0,0,0,0,1,0,0,20
18,35.6105,1,0,0,0,0,1,0,0,20
10,50.8721,1,0,0,0,0,1,0,0,20
20,21.8023,0,0,1,0,0,1,0,0,20
13,35.6105,0,0,1,0,0,1,0,0,20
2,49.4186,0,0,1,0,0,1,0,0,20
19,21.0756,0,1,0,0,0,1,0,0,20
15,36.3372,0,1,0,0,0,1,0,0,20
3,49.4186,0,1,0,0,0,1,0,0,20
17,21.0756,0,0,0,1,0,1,0,0,20
13,34.8837,0,0,0,1,0,1,0,0,20
2,50.8721,0,0,0,1,0,1,0,0,20
18,20.3488,0,0,0,0,1,1,0,0,20
16,35.6105,0,0,0,0,1,1,0,0,20
3,50.8721,0,0,0,0,1,1,0,0,20
19,20.3488,1,0,0,0,0,0,0,0,17
18,35.6105,1,0,0,0,0,0,0,0,17
13,50.8721,1,0,0,0,0,0,0,0,17
20,21.8023,0,0,1,0,0,0,0,0,17
16,35.6105,0,0,1,0,0,0,0,0,17
11,49.4186,0,0,1,0,0,0,0,0,17
15,21.0756,0,1,0,0,0,0,0,0,17
13,36.3372,0,1,0,0,0,0,0,0,17
10,49.4186,0,1,0,0,0,0,0,0,17
20,21.0756,0,0,0,1,0,0,0,0,17
12,34.8837,0,0,0,1,0,0,0,0,17
10,50.8721,0,0,0,1,0,0,0,0,17
19,20.3488,0,0,0,0,1,0,0,0,17
10,35.6105,0,0,0,0,1,0,0,0,17
4,50.8721,0,0,0,0,1,0,0,0,17
20,20.3488,1,0,0,0,0,1,1,1,35
20,35.6105,1,0,0,0,0,1,1,1,35
15,50.8721,1,0,0,0,0,1,1,1,35
20,21.8023,0,0,1,0,0,1,1,1,35
15,35.6105,0,0,1,0,0,1,1,1,35
12,49.4186,0,0,1,0,0,1,1,1,35
1,21.0756,0,1,0,0,0,1,1,1,35
1,36.3372,0,1,0,0,0,1,1,1,35
1,49.4186,0,1,0,0,0,1,1,1,35
10,21.0756,0,0,0,1,0,1,1,1,35
6,34.8837,0,0,0,1,0,1,1,1,35
4,50.8721,0,0,0,1,0,1,1,1,35
20,20.3488,0,0,0,0,1,1,1,1,35
20,35.6105,0,0,0,0,1,1,1,1,35
15,50.8721,0,0,0,0,1,1,1,1,35
15,20.3488,1,0,0,0,0,1,1,1,50
10,35.6105,1,0,0,0,0,1,1,1,50
13,50.8721,1,0,0,0,0,1,1,1,50
10,21.8023,0,0,1,0,0,1,1,1,50
10,35.6105,0,0,1,0,0,1,1,1,50
10,49.4186,0,0,1,0,0,1,1,1,50
18,21.0756,0,1,0,0,0,1,1,1,50
20,36.3372,0,1,0,0,0,1,1,1,50
19,49.4186,0,1,0,0,0,1,1,1,50
20,21.0756,0,0,0,1,0,1,1,1,50
20,34.8837,0,0,0,1,0,1,1,1,50
20,50.8721,0,0,0,1,0,1,1,1,50
20,20.3488,0,0,0,0,1,1,1,1,50
18,35.6105,0,0,0,0,1,1,1,1,50
20,50.8721,0,0,0,0,1,1,1,1,50
10,20.3488,1,0,0,0,0,0,0,0,60
10,35.6105,1,0,0,0,0,0,0,0,60
7,50.8721,1,0,0,0,0,0,0,0,60
10,21.8023,0,0,1,0,0,0,0,0,60
10,35.6105,0,0,1,0,0,0,0,0,60
9,49.4186,0,0,1,0,0,0,0,0,60
10,21.0756,0,1,0,0,0,0,0,0,60
10,36.3372,0,1,0,0,0,0,0,0,60
8,49.4186,0,1,0,0,0,0,0,0,60
20,21.0756,0,0,0,1,0,0,0,0,60
20,34.8837,0,0,0,1,0,0,0,0,60
6,50.8721,0,0,0,1,0,0,0,0,60
5,20.3488,0,0,0,0,1,0,0,0,60
4,35.6105,0,0,0,0,1,0,0,0,60
3,50.8721,0,0,0,0,1,0,0,0,60
20,20.3488,1,0,0,0,0,0,1,0,57
12,35.6105,1,0,0,0,0,0,1,0,57
12,50.8721,1,0,0,0,0,0,1,0,57
20,21.8023,0,0,1,0,0,0,1,0,57
20,35.6105,0,0,1,0,0,0,1,0,57
19,49.4186,0,0,1,0,0,0,1,0,57
6,21.0756,0,1,0,0,0,0,1,0,57
6,36.3372,0,1,0,0,0,0,1,0,57
6,49.4186,0,1,0,0,0,0,1,0,57
12,21.0756,0,0,0,1,0,0,1,0,57
11,34.8837,0,0,0,1,0,0,1,0,57
7,50.8721,0,0,0,1,0,0,1,0,57
20,20.3488,0,0,0,0,1,0,1,0,57
11,35.6105,0,0,0,0,1,0,1,0,57
11,50.8721,0,0,0,0,1,0,1,0,57
15,20.3488,1,0,0,0,0,1,0,0,24
12,35.6105,1,0,0,0,0,1,0,0,24
5,50.8721,1,0,0,0,0,1,0,0,24
20,21.8023,0,0,1,0,0,1,0,0,24
18,35.6105,0,0,1,0,0,1,0,0,24
16,49.4186,0,0,1,0,0,1,0,0,24
2,21.0756,0,1,0,0,0,1,0,0,24
3,36.3372,0,1,0,0,0,1,0,0,24
1,49.4186,0,1,0,0,0,1,0,0,24
8,21.0756,0,0,0,1,0,1,0,0,24
7,34.8837,0,0,0,1,0,1,0,0,24
5,50.8721,0,0,0,1,0,1,0,0,24
15,20.3488,0,0,0,0,1,1,0,0,24
13,35.6105,0,0,0,0,1,1,0,0,24
10,50.8721,0,0,0,0,1,1,0,0,24
17,20.3488,1,0,0,0,0,1,1,0,24
16,35.6105,1,0,0,0,0,1,1,0,24
14,50.8721,1,0,0,0,0,1,1,0,24
20,21.8023,0,0,1,0,0,1,1,0,24
20,35.6105,0,0,1,0,0,1,1,0,24
20,49.4186,0,0,1,0,0,1,1,0,24
6,21.0756,0,1,0,0,0,1,1,0,24
4,36.3372,0,1,0,0,0,1,1,0,24
1,49.4186,0,1,0,0,0,1,1,0,24
6,21.0756,0,0,0,1,0,1,1,0,24
4,34.8837,0,0,0,1,0,1,1,0,24
1,50.8721,0,0,0,1,0,1,1,0,24
15,20.3488,0,0,0,0,1,1,1,0,24
13,35.6105,0,0,0,0,1,1,1,0,24
12,50.8721,0,0,0,0,1,1,1,0,24
20,20.3488,1,0,0,0,0,1,1,1,36
12,35.6105,1,0,0,0,0,1,1,1,36
8,50.8721,1,0,0,0,0,1,1,1,36
20,21.8023,0,0,1,0,0,1,1,1,36
12,35.6105,0,0,1,0,0,1,1,1,36
8,49.4186,0,0,1,0,0,1,1,1,36
1,21.0756,0,1,0,0,0,1,1,1,36
1,36.3372,0,1,0,0,0,1,1,1,36
1,49.4186,0,1,0,0,0,1,1,1,36
20,21.0756,0,0,0,1,0,1,1,1,36
12,34.8837,0,0,0,1,0,1,1,1,36
8,50.8721,0,0,0,1,0,1,1,1,36
1,20.3488,0,0,0,0,1,1,1,1,36
1,35.6105,0,0,0,0,1,1,1,1,36
1,50.8721,0,0,0,0,1,1,1,1,36
18,20.3488,1,0,0,0,0,0,1,1,17
17,35.6105,1,0,0,0,0,0,1,1,17
19,50.8721,1,0,0,0,0,0,1,1,17
17,21.8023,0,0,1,0,0,0,1,1,17
15,35.6105,0,0,1,0,0,0,1,1,17
5,49.4186,0,0,1,0,0,0,1,1,17
10,21.0756,0,1,0,0,0,0,1,1,17
13,36.3372,0,1,0,0,0,0,1,1,17
10,49.4186,0,1,0,0,0,0,1,1,17
8,21.0756,0,0,0,1,0,0,1,1,17
8,34.8837,0,0,0,1,0,0,1,1,17
8,50.8721,0,0,0,1,0,0,1,1,17
15,20.3488,0,0,0,0,1,0,1,1,17
15,35.6105,0,0,0,0,1,0,1,1,17
8,50.8721,0,0,0,0,1,0,1,1,17
20,20.3488,1,0,0,0,0,0,1,1,17
19,35.6105,1,0,0,0,0,0,1,1,17
12,50.8721,1,0,0,0,0,0,1,1,17
20,21.8023,0,0,1,0,0,0,1,1,17
20,35.6105,0,0,1,0,0,0,1,1,17
17,49.4186,0,0,1,0,0,0,1,1,17
18,21.0756,0,1,0,0,0,0,1,1,17
14,36.3372,0,1,0,0,0,0,1,1,17
14,49.4186,0,1,0,0,0,0,1,1,17
13,21.0756,0,0,0,1,0,0,1,1,17
14,34.8837,0,0,0,1,0,0,1,1,17
12,50.8721,0,0,0,1,0,0,1,1,17
8,20.3488,0,0,0,0,1,0,1,1,17
14,35.6105,0,0,0,0,1,0,1,1,17
10,50.8721,0,0,0,0,1,0,1,1,17
20,20.3488,1,0,0,0,0,1,1,0,20
18,35.6105,1,0,0,0,0,1,1,0,20
19,50.8721,1,0,0,0,0,1,1,0,20
20,21.8023,0,0,1,0,0,1,1,0,20
18,35.6105,0,0,1,0,0,1,1,0,20
19,49.4186,0,0,1,0,0,1,1,0,20
15,21.0756,0,1,0,0,0,1,1,0,20
1,36.3372,0,1,0,0,0,1,1,0,20
1,49.4186,0,1,0,0,0,1,1,0,20
20,21.0756,0,0,0,1,0,1,1,0,20
15,34.8837,0,0,0,1,0,1,1,0,20
1,50.8721,0,0,0,1,0,1,1,0,20
20,20.3488,0,0,0,0,1,1,1,0,20
15,35.6105,0,0,0,0,1,1,1,0,20
1,50.8721,0,0,0,0,1,1,1,0,20
20,20.3488,1,0,0,0,0,1,0,0,23
20,35.6105,1,0,0,0,0,1,0,0,23
10,50.8721,1,0,0,0,0,1,0,0,23
20,21.8023,0,0,1,0,0,1,0,0,23
20,35.6105,0,0,1,0,0,1,0,0,23
10,49.4186,0,0,1,0,0,1,0,0,23
20,21.0756,0,1,0,0,0,1,0,0,23
10,36.3372,0,1,0,0,0,1,0,0,23
10,49.4186,0,1,0,0,0,1,0,0,23
20,21.0756,0,0,0,1,0,1,0,0,23
10,34.8837,0,0,0,1,0,1,0,0,23
10,50.8721,0,0,0,1,0,1,0,0,23
20,20.3488,0,0,0,0,1,1,0,0,23
10,35.6105,0,0,0,0,1,1,0,0,23
10,50.8721,0,0,0,0,1,1,0,0,23
20,20.3488,1,0,0,0,0,1,1,0,33
20,35.6105,1,0,0,0,0,1,1,0,33
20,50.8721,1,0,0,0,0,1,1,0,33
20,21.8023,0,0,1,0,0,1,1,0,33
20,35.6105,0,0,1,0,0,1,1,0,33
20,49.4186,0,0,1,0,0,1,1,0,33
20,21.0756,0,1,0,0,0,1,1,0,33
20,36.3372,0,1,0,0,0,1,1,0,33
20,49.4186,0,1,0,0,0,1,1,0,33
20,21.0756,0,0,0,1,0,1,1,0,33
20,34.8837,0,0,0,1,0,1,1,0,33
20,50.8721,0,0,0,1,0,1,1,0,33
20,20.3488,0,0,0,0,1,1,1,0,33
20,35.6105,0,0,0,0,1,1,1,0,33
20,50.8721,0,0,0,0,1,1,1,0,33
20,20.3488,1,0,0,0,0,1,0,1,70
20,35.6105,1,0,0,0,0,1,0,1,70
20,50.8721,1,0,0,0,0,1,0,1,70
20,21.8023,0,0,1,0,0,1,0,1,70
20,35.6105,0,0,1,0,0,1,0,1,70
20,49.4186,0,0,1,0,0,1,0,1,70
20,21.0756,0,1,0,0,0,1,0,1,70
20,36.3372,0,1,0,0,0,1,0,1,70
20,49.4186,0,1,0,0,0,1,0,1,70
20,21.0756,0,0,0,1,0,1,0,1,70
20,34.8837,0,0,0,1,0,1,0,1,70
20,50.8721,0,0,0,1,0,1,0,1,70
20,20.3488,0,0,0,0,1,1,0,1,70
20,35.6105,0,0,0,0,1,1,0,1,70
20,50.8721,0,0,0,0,1,1,0,1,70
20,20.3488,1,0,0,0,0,1,1,0,55
13,35.6105,1,0,0,0,0,1,1,0,55
1,50.8721,1,0,0,0,0,1,1,0,55
20,21.8023,0,0,1,0,0,1,1,0,55
13,35.6105,0,0,1,0,0,1,1,0,55
1,49.4186,0,0,1,0,0,1,1,0,55
20,21.0756,0,1,0,0,0,1,1,0,55
13,36.3372,0,1,0,0,0,1,1,0,55
1,49.4186,0,1,0,0,0,1,1,0,55
20,21.0756,0,0,0,1,0,1,1,0,55
20,34.8837,0,0,0,1,0,1,1,0,55
12,50.8721,0,0,0,1,0,1,1,0,55
20,20.3488,0,0,0,0,1,1,1,0,55
13,35.6105,0,0,0,0,1,1,1,0,55
1,50.8721,0,0,0,0,1,1,1,0,55
20,21.8023,1,0,0,0,0,1,1,0,18
15,35.6105,1,0,0,0,0,1,1,0,18
14,49.4186,1,0,0,0,0,1,1,0,18
19,20.3488,0,0,1,0,0,1,1,0,18
17,35.6105,0,0,1,0,0,1,1,0,18
10,50.8721,0,0,1,0,0,1,1,0,18
18,21.0756,0,1,0,0,0,1,1,0,18
15,34.8837,0,1,0,0,0,1,1,0,18
7,50.8721,0,1,0,0,0,1,1,0,18
17,21.0756,0,0,0,1,0,1,1,0,18
17,36.3372,0,0,0,1,0,1,1,0,18
5,49.4186,0,0,0,1,0,1,1,0,18
18,20.3488,0,0,0,0,1,1,1,0,18
12,35.6105,0,0,0,0,1,1,1,0,18
3,50.8721,0,0,0,0,1,1,1,0,18
20,21.8023,1,0,0,0,0,0,1,0,31
18,35.6105,1,0,0,0,0,0,1,0,31
6,49.4186,1,0,0,0,0,0,1,0,31
20,20.3488,0,0,1,0,0,0,1,0,31
17,35.6105,0,0,1,0,0,0,1,0,31
6,50.8721,0,0,1,0,0,0,1,0,31
20,21.0756,0,1,0,0,0,0,1,0,31
16,34.8837,0,1,0,0,0,0,1,0,31
1,50.8721,0,1,0,0,0,0,1,0,31
16,21.0756,0,0,0,1,0,0,1,0,31
